城市地址,商铺网址,商铺名称,商品编号,商铺星级,所在区域名称,分类名称,口味评分,环境评分,服务评分,人均消费
上海,http://www.dianping.com/shop/131757362,陶陶居酒家,131757362,35,淮海路,粤菜馆,7.7,8.0,7.8,167
上海,http://www.dianping.com/shop/1068951510,贤合庄卤味火锅,1068951510,35,黄浦区,四川火锅,8.0,8.1,7.9,146
上海,http://www.dianping.com/shop/126049371,电台巷火锅·传承,126049371,45,人民广场,重庆火锅,8.6,8.1,8.5,146
上海,http://www.dianping.com/shop/132198609,敏华冰厅,132198609,40,人民广场,茶餐厅,8.4,8.3,8.2,67
上海,http://www.dianping.com/shop/97741437,老木子鸡,97741437,40,凉城/江湾镇,熟食熏酱,8.5,7.8,8.1,31
上海,http://www.dianping.com/shop/113989989,Shake Shack,113989989,40,淮海路,西式快餐,8.2,8.0,8.3,96
上海,http://www.dianping.com/shop/1702814218,麥吉machi machi,1702814218,40,外滩,茶饮果汁,8.3,8.1,8.1,35
上海,http://www.dianping.com/shop/130354969,珮姐老火锅,130354969,40,南京西路,重庆火锅,8.2,8.2,8.3,163
上海,http://www.dianping.com/shop/1900485540,LAVAZZA咖啡,1900485540,40,静安寺,咖啡厅,8.2,8.5,8.5,53
上海,http://www.dianping.com/shop/1724909269,普通食堂 by BELLOCO倍乐,1724909269,50,人民广场,韩国料理,9.1,9.1,9.2,167
上海,http://www.dianping.com/shop/1140572677,EGG BOMB,1140572677,40,淮海路,西餐,8.2,8.0,8.2,49
上海,http://www.dianping.com/shop/96448049,恬圆子,96448049,45,徐家汇,面包烘焙,9.0,8.5,8.6,79
上海,http://www.dianping.com/shop/1312893178,合興發茶冰室,1312893178,40,人民广场,茶餐厅,8.3,7.9,8.3,93
上海,http://www.dianping.com/shop/521878409,半步颠小酒馆,521878409,50,长寿路,江湖菜,9.1,8.8,8.9,114
上海,http://www.dianping.com/shop/107726284,ORO意大利提拉米苏,107726284,40,淮海路,甜品,8.2,8.2,8.4,59
上海,http://www.dianping.com/shop/125892574,YK烧肉居酒屋,125892574,50,打浦桥,日本料理,9.1,9.1,9.0,178
上海,http://www.dianping.com/shop/130347081,白玉兰食品,130347081,45,北外滩,面包烘焙,8.6,8.2,8.3,49
上海,http://www.dianping.com/shop/124136437,点都德,124136437,45,中山公园,粤式茶点,8.9,8.7,8.5,113
上海,http://www.dianping.com/shop/131433156,出山烧烤,131433156,50,新天地,烤串,9.1,9.1,9.2,127
上海,http://www.dianping.com/shop/1099636121,丰圆轩粤式茶楼,1099636121,45,大宁地区,粤菜馆,8.9,8.9,8.8,122
上海,http://www.dianping.com/shop/501002,光明邨大酒家,501002,45,淮海路,上海本帮菜,8.3,7.5,7.4,70
上海,http://www.dianping.com/shop/68174222,鸿姐老火锅,68174222,45,静安寺,重庆火锅,8.9,8.1,8.8,128
上海,http://www.dianping.com/shop/656213403,一緒に和牛寿喜烧,656213403,50,大宁地区,自助餐,9.1,9.1,9.0,190
上海,http://www.dianping.com/shop/61386808,白玉兰面包房,61386808,40,徐家汇,面包烘焙,8.2,7.5,7.5,37
上海,http://www.dianping.com/shop/129366195,Luneurs,129366195,45,复兴西路/丁香花园,面包烘焙,8.8,8.9,8.8,53
上海,http://www.dianping.com/shop/1284507174,The Tiffany Blue Box Cafe ,1284507174,45,淮海路,西餐,8.7,9.1,9.1,426
上海,http://www.dianping.com/shop/91015781,何洪记,91015781,45,南京西路,粤菜馆,8.4,8.5,8.5,116
上海,http://www.dianping.com/shop/93378921,OPS CAFE,93378921,50,衡山路,咖啡厅,9.1,8.3,9.1,53
上海,http://www.dianping.com/shop/3123985,清真·贯贯吉穆斯林餐厅,3123985,50,人民广场,特色菜,9.1,8.2,8.6,81
上海,http://www.dianping.com/shop/63168657,Da Ivo 哒伊沃 意大利魔镜餐厅,63168657,50,外滩,意大利菜,9.0,9.3,9.2,790
上海,http://www.dianping.com/shop/80625512,杜哈夫西点,80625512,45,打浦桥,面包烘焙,8.9,8.7,8.7,292
上海,http://www.dianping.com/shop/503113,Jean Georges,503113,50,外滩,法国菜,8.4,9.1,9.0,995
上海,http://www.dianping.com/shop/22798132,烧肉达人,22798132,50,新天地,日式烧烤/烤肉,9.1,9.1,9.1,163
上海,http://www.dianping.com/shop/97333961,火烧云傣家菜馆,97333961,45,静安寺,云南菜|滇菜,8.4,8.6,8.9,104
上海,http://www.dianping.com/shop/132854113,粤来记茶室,132854113,45,打浦桥,粤菜馆,9.0,8.9,8.8,108
上海,http://www.dianping.com/shop/130892706,東盛自助料理,130892706,45,南京东路,自助餐,8.3,8.4,8.4,110
上海,http://www.dianping.com/shop/112306974,LA BOUTIQUE de Joël Robuchon,112306974,40,静安寺,面包甜点,8.5,8.6,8.2,80
上海,http://www.dianping.com/shop/500501,春风松月楼,500501,40,城隍庙,上海本帮菜,7.6,7.3,7.1,32
上海,http://www.dianping.com/shop/17182037,人和馆,17182037,50,徐家汇,上海本帮菜,9.0,9.1,8.9,140
上海,http://www.dianping.com/shop/76839581,蟹家大院,76839581,50,外滩,大闸蟹,8.9,9.2,9.2,313
上海,http://www.dianping.com/shop/24607612,首尔朴宝·炭火烤肉,24607612,50,五角场/大学区,韩式烤肉,9.1,9.0,9.1,109
上海,http://www.dianping.com/shop/22912565,小方块sweetbox甜点,22912565,45,静安寺,甜品,8.7,8.1,8.5,34
上海,http://www.dianping.com/shop/131692319,醇心·和牛烤肉·日式料理放题,131692319,45,虹桥镇,日式自助,9.0,9.3,9.1,507
上海,http://www.dianping.com/shop/1327354746,解气火锅,1327354746,45,五角场/大学区,四川火锅,8.7,8.5,8.6,129
上海,http://www.dianping.com/shop/1407043428,PABLO八波乐芝士挞,1407043428,40,陆家嘴,甜品,7.9,8.2,8.2,64
上海,http://www.dianping.com/shop/97792763,坎爷火锅,97792763,50,八佰伴,四川火锅,9.1,9.1,9.0,151
上海,http://www.dianping.com/shop/91629192,星巴克臻选烘焙工坊,91629192,45,南京西路,咖啡厅,8.6,8.8,8.7,97
上海,http://www.dianping.com/shop/127228606,JOLIE·HOUSE有一个锅,127228606,45,静安寺,韩国料理,8.7,8.1,8.6,100
上海,http://www.dianping.com/shop/18084092,富乐满韩国正宗炸鸡韩国料理,18084092,40,虹桥镇,韩国料理,8.2,7.9,8.0,85
上海,http://www.dianping.com/shop/92529171,Le Bistrot de Racine,92529171,50,静安寺,法国菜,9.1,9.1,9.0,922
上海,http://www.dianping.com/shop/821809817,Garlic Barbecue 18小时果木烟熏烤肉,821809817,45,黄浦区,拉美烤肉,9.0,9.0,8.7,143
上海,http://www.dianping.com/shop/15908890,茹丝葵经典牛排馆,15908890,50,外滩,牛排,9.1,9.2,9.2,899
上海,http://www.dianping.com/shop/126915816,LELECHA乐乐茶,126915816,45,五角场/大学区,茶饮果汁,9.0,8.8,8.7,41
上海,http://www.dianping.com/shop/69875625,PAIN CHAUD,69875625,45,肇嘉浜路沿线,面包烘焙,8.6,8.9,8.4,61
上海,http://www.dianping.com/shop/113122916,潮界,113122916,50,打浦桥,潮汕菜,9.1,9.0,9.2,94
上海,http://www.dianping.com/shop/68069128,钟路商会·缘家,68069128,45,徐家汇,韩式烤肉,9.0,8.6,9.0,111
上海,http://www.dianping.com/shop/951274682,西环肥仔螺蛳粉,951274682,45,打浦桥,米粉,8.6,8.4,8.4,31
上海,http://www.dianping.com/shop/500555,王家沙点心店,500555,35,南京西路,小吃,7.4,6.8,6.7,43
上海,http://www.dianping.com/shop/129742573,好利来,129742573,45,七宝,面包烘焙,8.7,8.7,8.8,64
上海,http://www.dianping.com/shop/1717874022,RAPL现烤卡仕达苹果派,1717874022,40,人民广场,甜品,8.2,7.9,8.1,41
上海,http://www.dianping.com/shop/76678586,誉八仙茶室酒楼,76678586,45,新天地,粤菜馆,8.6,9.1,9.0,332
上海,http://www.dianping.com/shop/128355266,新疆风味·南疆南羊肉串,128355266,50,杨浦区,烤串,9.1,7.9,8.4,45
上海,http://www.dianping.com/shop/33680160,明洞王妃家·炭火和牛烤肉,33680160,45,打浦桥,韩式烤肉,8.5,8.5,8.8,120
上海,http://www.dianping.com/shop/129294844,君东记本帮面馆,129294844,45,徐家汇,面馆,8.7,8.3,8.4,38
上海,http://www.dianping.com/shop/586862108,Primotable by Jstone.高桌牛排馆,586862108,40,外滩,牛排,8.8,9.1,9.0,507
上海,http://www.dianping.com/shop/569170,国际饭店·帆声西饼屋,569170,45,人民广场,面包烘焙,8.4,7.6,7.5,56
上海,http://www.dianping.com/shop/92762482,la Boulangerie,92762482,45,肇嘉浜路沿线,面包烘焙,8.7,8.8,8.7,65
上海,http://www.dianping.com/shop/1825616964,旺财,1825616964,40,肇嘉浜路沿线,咖啡厅,8.3,8.4,8.5,71
上海,http://www.dianping.com/shop/102514593,% Arabica烘焙工坊,102514593,45,外滩,咖啡厅,8.7,9.0,8.7,46
上海,http://www.dianping.com/shop/131740203,枥舞烧肉小酒馆,131740203,45,淮海路,日式烧烤/烤肉,8.6,8.7,8.9,165
上海,http://www.dianping.com/shop/90098841,fine cafe&canteen,90098841,45,复兴西路/丁香花园,咖啡厅,8.4,8.2,8.6,89
上海,http://www.dianping.com/shop/21718853,THE PRESS,21718853,45,南京东路,西餐,8.3,9.1,8.6,132
上海,http://www.dianping.com/shop/111829980,谭鸭血老火锅,111829980,45,世纪大道,四川火锅,8.7,8.4,8.6,148
上海,http://www.dianping.com/shop/108158945,OUR Bakery,108158945,45,淮海路,面包烘焙,8.6,8.7,8.4,50
上海,http://www.dianping.com/shop/132257610,簪花·西京炭火烧肉Saikyo Yaki,132257610,50,陆家嘴,日式烧烤/烤肉,9.1,9.2,9.0,269
上海,http://www.dianping.com/shop/95899027,Stone Sal 言盐西餐厅,95899027,50,音乐学院,牛排,9.2,9.2,9.2,758
上海,http://www.dianping.com/shop/1829290796,FLORET CHILD/BRUNCH花囡囡,1829290796,45,新天地,西餐,8.9,9.1,9.0,136
上海,http://www.dianping.com/shop/68230554,蔡嘉法式甜品,68230554,45,新天地,甜品,8.6,8.6,8.5,131
上海,http://www.dianping.com/shop/129756858,走神All Day Brunch·Bistro,129756858,45,中山公园,西餐,8.3,9.0,8.8,144
上海,http://www.dianping.com/shop/5878554,阿吾罗日本料理,5878554,50,淮海路,日本料理,9.0,8.7,8.9,201
上海,http://www.dianping.com/shop/121526330,湊湊火锅·茶憩,121526330,50,五角场/大学区,火锅,8.9,9.1,9.1,160
上海,http://www.dianping.com/shop/132167422,娇和·不奢川锅,132167422,50,人民广场,四川火锅,9.0,9.1,9.1,198
上海,http://www.dianping.com/shop/73498668,楼上火锅,73498668,50,淮海路,打边炉/港式火锅,9.1,8.7,9.1,503
上海,http://www.dianping.com/shop/112172741,SMAKA,112172741,40,静安寺,咖啡厅,8.3,8.2,8.7,61
上海,http://www.dianping.com/shop/67519205,GREEN & SAFE,67519205,45,新天地,西餐,8.4,8.8,8.2,190
上海,http://www.dianping.com/shop/523132211,深井陈记烧鹅茶冰厅,523132211,35,临平路/和平公园,茶餐厅,7.6,7.9,8.0,90
上海,http://www.dianping.com/shop/131328788,凤鲜姐姐·毛血旺茶火锅,131328788,45,虹口足球场,重庆火锅,8.6,8.4,8.8,116
上海,http://www.dianping.com/shop/110532490,Tequila Espresso,110532490,45,淮海路,咖啡厅,9.0,8.4,8.8,30
上海,http://www.dianping.com/shop/97949698,FASCINO BAKERY,97949698,40,南京西路,面包烘焙,8.3,8.4,8.3,43
上海,http://www.dianping.com/shop/123076786,甬府小鲜,123076786,50,八佰伴,浙菜,9.0,8.8,9.0,246
上海,http://www.dianping.com/shop/66862539,The Cheesecake Factory 芝乐坊餐厅,66862539,45,迪士尼,甜品,8.6,8.5,8.4,193
上海,http://www.dianping.com/shop/1861307940,烤拉大师,1861307940,50,中山公园,烧烤烤串,9.1,9.0,9.1,110
上海,http://www.dianping.com/shop/122022712,鼎福记·小笼馄饨,122022712,40,人民广场,馄饨|抄手|扁食,8.2,8.0,8.0,29
上海,http://www.dianping.com/shop/501374,万寿斋,501374,35,虹口足球场,小吃,7.6,6.0,6.4,22
上海,http://www.dianping.com/shop/67803155,逸桂禾·传承老上海特色面馆,67803155,40,老西门,面馆,8.2,7.8,7.8,42
上海,http://www.dianping.com/shop/130187946,蟹蚝面道,130187946,50,中山公园,面馆,9.0,8.6,8.8,61
上海,http://www.dianping.com/shop/128414189,Polux by Paul Pairet,128414189,40,新天地,法国菜,8.2,8.5,8.1,327
上海,http://www.dianping.com/shop/19612173,哥老官重庆美蛙鱼头,19612173,45,人民广场,重庆火锅,9.1,8.4,8.7,142
上海,http://www.dianping.com/shop/1863676404,邀菓,1863676404,45,人民广场,面包烘焙,8.6,8.6,8.6,32
北京,http://www.dianping.com/shop/8291516,满恒记清真涮羊肉,8291516,50,阜成门,老北京火锅,9.2,8.5,8.9,104
北京,http://www.dianping.com/shop/508104,老西安饭庄,508104,45,新街口,陕西菜,8.4,7.5,7.5,63
北京,http://www.dianping.com/shop/130321956,六日都烤牛内脏专门店,130321956,50,朝外大街,融合烤肉,9.2,9.0,9.1,126
北京,http://www.dianping.com/shop/22806308,胖妹面庄,22806308,50,北新桥/簋街,粉面馆,9.0,8.1,8.5,59
北京,http://www.dianping.com/shop/97569570,The Cheesecake Factory 芝乐坊餐厅,97569570,50,王府井/东单,西餐,8.9,9.0,8.8,191
北京,http://www.dianping.com/shop/513329,聚宝源,513329,45,牛街,老北京火锅,9.1,7.8,7.9,116
北京,http://www.dianping.com/shop/93279576,凯宾美食廊Kempi Deli·凯宾斯基饭店,93279576,45,亮马桥/三元桥,甜品,8.8,8.5,8.4,106
北京,http://www.dianping.com/shop/131849971,蔡澜港式点心,131849971,45,西直门/动物园,粤式茶点,8.8,8.4,8.9,105
北京,http://www.dianping.com/shop/94309393,M Sweetie Cake,94309393,50,三里屯,甜品,9.0,8.8,9.0,140
北京,http://www.dianping.com/shop/132799437,板前十勝·和牛烧肉专门店,132799437,50,什刹海,日式烧烤/烤肉,9.3,9.4,9.3,379
北京,http://www.dianping.com/shop/585842,清真·白记年糕,585842,45,牛街,老北京小吃,8.4,7.7,7.8,33
北京,http://www.dianping.com/shop/24078672,鼓楼馒头店,24078672,45,地安门,小吃,8.7,7.8,8.0,14
北京,http://www.dianping.com/shop/20843410,伙伴日式烤肉,20843410,50,东直门,日式烧烤/烤肉,9.1,9.1,9.1,167
北京,http://www.dianping.com/shop/77267478,OUR Bakery,77267478,45,三里屯,咖啡厅,8.4,8.6,8.3,56
北京,http://www.dianping.com/shop/788421018,行运打边炉,788421018,45,五棵松,打边炉/港式火锅,9.0,8.8,9.0,278
北京,http://www.dianping.com/shop/93441313,付小姐在成都,93441313,50,青年路,串串香,9.1,8.6,8.9,86
北京,http://www.dianping.com/shop/97993963,马路牙子地桌烤肉,97993963,45,望京,融合烤肉,8.6,8.3,8.8,123
北京,http://www.dianping.com/shop/19276065,北京1983面包坊,19276065,45,崇文门,面包烘焙,8.7,8.5,8.6,50
北京,http://www.dianping.com/shop/90095951,福楼毕斯罗F Bistronome,90095951,45,国贸,法国菜,8.5,9.2,9.0,381
北京,http://www.dianping.com/shop/125956315,ELEPHANT GROUNDS,125956315,40,三里屯,咖啡厅,7.8,8.2,8.1,109
北京,http://www.dianping.com/shop/1998391,三泉冷面,1998391,45,望京,韩国料理,8.8,8.5,8.8,62
北京,http://www.dianping.com/shop/112714470,新荣记,112714470,50,亮马桥/三元桥,苏浙菜,9.2,9.3,9.1,1017
北京,http://www.dianping.com/shop/123910141,沪小二铜炉蛙锅,123910141,50,三里屯,炭火锅,8.9,8.6,9.0,119
北京,http://www.dianping.com/shop/2381848,洪记小吃店,2381848,35,牛街,老北京小吃,7.5,7.0,6.9,45
北京,http://www.dianping.com/shop/1572011867,面包会有的,1572011867,40,三里屯,面包烘焙,8.1,8.4,8.3,57
北京,http://www.dianping.com/shop/130991174,袁記味享,130991174,40,劲松/潘家园,饺子,8.7,8.0,8.3,29
北京,http://www.dianping.com/shop/21712836,BOTTEGA 意库,21712836,45,三里屯,意大利菜,8.9,8.9,8.8,178
北京,http://www.dianping.com/shop/125064324,山顶RODEO,125064324,45,朝阳公园/团结湖,牛排,8.4,9.1,8.6,263
北京,http://www.dianping.com/shop/18623249,会飞的鸡Flying chicken,18623249,50,双井,韩国料理,9.1,8.1,9.0,58
北京,http://www.dianping.com/shop/509611,杏园餐厅,509611,40,西四,京菜,8.3,7.1,7.6,54
北京,http://www.dianping.com/shop/122716734,ZAZA CAKERY,122716734,45,朝阳门,面包甜点,8.7,8.7,8.9,89
北京,http://www.dianping.com/shop/93643555,湊湊火锅·茶憩,93643555,50,百子湾,火锅,9.0,9.2,9.0,146
北京,http://www.dianping.com/shop/509521,玉华台饭庄,509521,45,北太平庄,淮扬菜,8.7,7.5,8.0,104
北京,http://www.dianping.com/shop/8824749,酷湘·江南庭院餐厅·正统湘菜,8824749,45,大望路,湘菜,8.6,9.0,8.7,250
北京,http://www.dianping.com/shop/6027383,Q Mex Bar & Grill库迈墨西哥餐吧,6027383,50,三里屯,西餐,9.1,9.0,9.0,139
北京,http://www.dianping.com/shop/15865953,布歌东京,15865953,40,大望路,甜品,8.5,8.2,8.2,120
北京,http://www.dianping.com/shop/102117465,LELECHA乐乐茶,102117465,45,百子湾,茶饮果汁,9.0,8.8,8.7,37
北京,http://www.dianping.com/shop/507942,金鼎轩南北家乡菜,507942,45,雍和宫/地坛,粤菜馆,8.4,7.8,7.6,94
北京,http://www.dianping.com/shop/96441483,拾久,96441483,50,双井,烤鸭,9.1,9.1,9.0,254
北京,http://www.dianping.com/shop/131842999,巴蜀名门,131842999,50,三里屯,火锅,9.0,9.2,9.0,117
北京,http://www.dianping.com/shop/647588005,TEgg.42 滑蛋吐司专门店,647588005,40,朝外大街,西式快餐,8.2,8.1,8.5,27
北京,http://www.dianping.com/shop/66586585,隐厨,66586585,45,三里屯,湘菜,8.8,9.1,8.9,152
北京,http://www.dianping.com/shop/93507832,筑底食堂,93507832,45,三里屯,日本料理,8.7,8.3,8.6,158
北京,http://www.dianping.com/shop/131562147,T11生鲜超市,131562147,45,朝阳公园/团结湖,快餐简餐,8.7,9.0,8.9,151
北京,http://www.dianping.com/shop/95074332,龙人居·水煮三峡鱼,95074332,50,亮马桥/三元桥,酸菜鱼/水煮鱼,9.2,9.1,9.1,174
北京,http://www.dianping.com/shop/507576,满福楼,507576,50,朝外大街,老北京火锅,9.0,9.0,9.1,130
北京,http://www.dianping.com/shop/845669882,苦尽酒馆,845669882,45,地安门,川菜家常菜,8.2,8.9,8.4,94
北京,http://www.dianping.com/shop/2697031,菊儿人家,2697031,40,南锣鼓巷/鼓楼东大街,老北京小吃,7.9,7.7,8.3,45
北京,http://www.dianping.com/shop/63052564,北京厨房,63052564,45,大望路,粤菜馆,8.7,8.8,8.7,383
北京,http://www.dianping.com/shop/6232395,珍滋味海鲜粥火锅,6232395,50,三里屯,火锅,9.2,8.9,9.2,289
北京,http://www.dianping.com/shop/4117270,老井俄式餐厅,4117270,50,东直门,俄罗斯菜,8.7,8.9,9.0,110
北京,http://www.dianping.com/shop/66641167,牛排家,66641167,50,三里屯,牛排,9.0,9.2,9.1,375
北京,http://www.dianping.com/shop/130775497,1/4 ONE QUARTER COFFEE LAB,130775497,50,东四,咖啡厅,9.1,8.5,9.1,50
北京,http://www.dianping.com/shop/66276178,清真·鸦儿李记,66276178,50,和平里,老北京火锅,9.0,8.5,8.4,100
北京,http://www.dianping.com/shop/69688746,TheDailyBagel,69688746,45,亮马桥/三元桥,西式快餐,8.7,8.3,8.7,80
北京,http://www.dianping.com/shop/1481586614,% Arabica,1481586614,45,三里屯,咖啡厅,8.8,8.8,8.3,45
北京,http://www.dianping.com/shop/5421418,DA GIULIANO,5421418,40,三里屯,面包烘焙,8.2,8.4,8.0,54
北京,http://www.dianping.com/shop/9954774,三色莲花印度餐厅,9954774,50,国贸,印度菜,9.1,9.0,9.1,116
北京,http://www.dianping.com/shop/98588274,街边儿吉林牛肉串,98588274,45,望京,烤串,8.9,8.6,9.1,92
北京,http://www.dianping.com/shop/22910780,彭记铁锅肥肠,22910780,45,东四,火锅,9.1,7.9,8.8,86
北京,http://www.dianping.com/shop/127615351,喜茶,127615351,50,五棵松,茶饮果汁,9.0,9.0,8.9,37
北京,http://www.dianping.com/shop/120068272,聚十三地摊烤牛肉,120068272,50,十里堡,融合烤肉,9.0,8.7,9.0,132
北京,http://www.dianping.com/shop/17813750,老回回小吃,17813750,45,阜成门,老北京小吃,8.6,8.0,8.1,33
北京,http://www.dianping.com/shop/507669,福楼法餐厅 FLO,507669,50,霄云路,法国菜,8.4,9.0,8.9,611
北京,http://www.dianping.com/shop/6037423,张记涮肉,6037423,45,南菜园/白纸坊,老北京火锅,8.7,7.9,8.0,61
北京,http://www.dianping.com/shop/787125295,小湘土鱻鱼局,787125295,50,亮马桥/三元桥,湘菜,9.1,9.2,9.2,102
北京,http://www.dianping.com/shop/2706379,Tavola Italian Dining,2706379,50,亮马桥/三元桥,意大利菜,9.0,9.1,9.1,591
北京,http://www.dianping.com/shop/97053098,翠园,97053098,45,王府井/东单,粤菜馆,8.7,9.1,8.4,309
北京,http://www.dianping.com/shop/93906009,大教堂蛋糕 Kathedral,93906009,40,王府井/东单,面包烘焙,8.1,8.2,8.4,271
北京,http://www.dianping.com/shop/112598197,虎坊桥石锅烤肉,112598197,45,双井,融合烤肉,9.0,8.2,9.1,93
北京,http://www.dianping.com/shop/122908778,龙大婶饽饽铺,122908778,40,崇文门,面包烘焙,8.3,8.2,8.4,32
北京,http://www.dianping.com/shop/91904443,屋里厢上海菜,91904443,45,三里屯,上海本帮菜,8.4,9.0,8.9,324
北京,http://www.dianping.com/shop/27275925,火烧云傣家菜,27275925,45,朝阳公园/团结湖,云南菜|滇菜,9.0,8.9,8.8,104
北京,http://www.dianping.com/shop/79875216,La pâtisserie Füture巴黎甜点工作室,79875216,50,建外大街,甜品,9.1,9.0,9.0,391
北京,http://www.dianping.com/shop/95900714,德南面包房,95900714,40,朝阳公园/团结湖,面包烘焙,8.1,8.1,7.8,53
北京,http://www.dianping.com/shop/2191453,乔外婆,2191453,45,方庄,干锅/香锅,8.9,8.2,8.4,91
北京,http://www.dianping.com/shop/132907824,爸爸烤肉,132907824,40,亮马桥/三元桥,融合烤肉,8.6,9.1,8.3,192
北京,http://www.dianping.com/shop/129992782,吃一个梨子Bento cakes,129992782,40,朝外大街,面包烘焙,8.5,8.3,8.7,37
北京,http://www.dianping.com/shop/131961131,和平菓局,131961131,50,王府井/东单,面包烘焙,8.6,9.0,8.9,47
北京,http://www.dianping.com/shop/92921801,三清潭烧鹅,92921801,50,三里屯,粤菜馆,9.0,9.1,9.1,235
北京,http://www.dianping.com/shop/2028406,清真·伊宝荷叶甑糕,2028406,40,牛街,面包烘焙,8.1,7.6,7.6,35
北京,http://www.dianping.com/shop/3300007,黄寺卤煮·老北京酱肉馆,3300007,40,德外大街,老北京小吃,8.1,7.3,7.8,58
北京,http://www.dianping.com/shop/111772419,萃華楼小菜馆,111772419,50,崇文门,鲁菜,9.1,9.1,9.0,140
北京,http://www.dianping.com/shop/97718955,Hulu by TRB,97718955,50,三里屯,创意菜,8.8,9.1,9.1,229
北京,http://www.dianping.com/shop/107722684,珍滋味海鲜火锅,107722684,50,亮马桥/三元桥,海鲜火锅,9.3,9.3,9.3,307
北京,http://www.dianping.com/shop/511009,奥华餐厅·老张记,511009,40,崇文门,其他中餐,8.4,7.6,7.9,73
北京,http://www.dianping.com/shop/2084587,热盆景酒家,2084587,45,虎坊桥,川菜家常菜,8.5,7.4,8.0,72
北京,http://www.dianping.com/shop/2062576,张记酱牛肉,2062576,40,虎坊桥,熟食熏酱,8.1,7.5,7.6,41
北京,http://www.dianping.com/shop/66717084,悠航鲜啤 Slow Boat Brewery,66717084,50,三里屯,西餐,9.1,9.0,9.0,120
北京,http://www.dianping.com/shop/132810806,天宫院小吃,132810806,40,丰台区,快餐简餐,8.3,7.8,7.9,27
北京,http://www.dianping.com/shop/93659299,红辣椒,93659299,50,朝外大街,川菜家常菜,9.2,9.2,9.3,125
北京,http://www.dianping.com/shop/77445006,清真·鸦儿李记,77445006,50,西直门/动物园,老北京火锅,9.1,8.5,8.6,100
北京,http://www.dianping.com/shop/129914295,老鼎豐,129914295,40,国贸,面包烘焙,8.1,8.9,8.6,63
北京,http://www.dianping.com/shop/3070780,新桥炸鸡店,3070780,40,门头沟城区,炸鸡炸串,8.4,7.8,7.9,44
北京,http://www.dianping.com/shop/59431302,葫芦娃一家人火锅,59431302,50,三里屯,四川火锅,9.0,9.1,8.9,158
北京,http://www.dianping.com/shop/509085,砂锅居,509085,40,西四,京菜,8.0,7.7,7.6,116
北京,http://www.dianping.com/shop/793983461,NUDAKE,793983461,35,大望路,面包烘焙,7.5,8.4,7.8,159
北京,http://www.dianping.com/shop/3293581,小饭馆大厨师,3293581,40,十里堡,其他中餐,8.2,7.5,7.7,51
北京,http://www.dianping.com/shop/98900200,张记烤羊腿,98900200,45,石佛营,烤羊腿,9.0,8.2,8.4,125
北京,http://www.dianping.com/shop/97329886,Tomacado花厨,97329886,50,王府井/东单,西餐,8.7,9.3,9.1,200
广州,http://www.dianping.com/shop/131408001,敏华冰厅,131408001,45,天河城/体育中心,茶餐厅,8.8,8.7,8.6,62
广州,http://www.dianping.com/shop/1667768329,泸溪河,1667768329,40,五羊新城,面包烘焙,8.3,8.0,8.1,32
广州,http://www.dianping.com/shop/645233878,糯米公司,645233878,40,天河城/体育中心,小吃,8.0,8.0,8.4,22
广州,http://www.dianping.com/shop/94276615,陶陶居酒家,94276615,45,北京路,粤菜馆,9.0,9.1,8.8,100
广州,http://www.dianping.com/shop/92173585,澤田本家·日式手作銅鑼燒專門店,92173585,45,天河城/体育中心,面包烘焙,8.3,8.4,8.8,16
广州,http://www.dianping.com/shop/130004703,湊湊火锅·茶憩,130004703,40,天河城/体育中心,火锅,8.3,8.8,8.6,137
广州,http://www.dianping.com/shop/110609642,花札·和牛寿喜烧放题,110609642,40,天河城/体育中心,日式火锅,8.2,8.2,8.3,132
广州,http://www.dianping.com/shop/2290345,大头虾越式风味餐厅,2290345,45,北京路,越南菜,8.2,7.6,7.5,86
广州,http://www.dianping.com/shop/131734269,% Arabica,131734269,35,天河城/体育中心,咖啡厅,7.6,8.3,7.6,45
广州,http://www.dianping.com/shop/93377592,宋·川菜,93377592,45,珠江新城,川菜家常菜,8.3,9.2,8.8,245
广州,http://www.dianping.com/shop/132612146,COLINMINT简悦厨,132612146,50,天河城/体育中心,西餐,9.1,9.0,9.0,99
广州,http://www.dianping.com/shop/969695060,Mirror by KNOTKNOT,969695060,40,天河城/体育中心,甜品,8.1,8.4,7.9,59
广州,http://www.dianping.com/shop/1083580783,蔡澜港式点心,1083580783,40,天河城/体育中心,粤式茶点,8.7,8.5,8.6,83
广州,http://www.dianping.com/shop/130730995,三合广式凉拌,130730995,40,江南西,快餐简餐,8.1,7.4,7.8,37
广州,http://www.dianping.com/shop/129376847,米仓食堂,129376847,45,天河城/体育中心,日本料理,8.6,8.7,8.9,64
广州,http://www.dianping.com/shop/3478678,粽氏清源,3478678,45,北京路,熟食熏酱,8.6,7.9,8.2,11
广州,http://www.dianping.com/shop/130016863,花开米上韩国料理,130016863,45,北京路,韩国料理,8.3,8.5,9.1,77
广州,http://www.dianping.com/shop/24763606,ABC·首创分段式石烧牛扒,24763606,45,北京路,西餐,9.0,9.0,9.0,99
广州,http://www.dianping.com/shop/108348965,大同酒家,108348965,40,天河北,广州菜,8.5,8.1,8.0,76
广州,http://www.dianping.com/shop/123376770,点都德,123376770,50,北京路,粤式茶点,9.1,9.1,8.8,78
